txId,hub_type,hub_in_degree,hub_out_degree,anomalousness_score,z_in,z_out,subgraph_has_illicit,subgraph_all_unknown,timestep
163596671,fanin,13,0,0.2139501060699058,3.0297951908042022,-0.6069984913878699,False,False,29
390774799,fanin,13,0,0.2139501060699058,3.0297951908042022,-0.6069984913878699,False,False,17
157579625,fanin,13,0,0.2139501060699058,3.0297951908042022,-0.6069984913878699,False,False,49
269119075,fanin,25,2,0.20979533957417223,6.097968458236715,0.44855804115135367,True,False,25
13646,fanin,50,4,0.20979533957417223,12.489996098721116,1.5041145736905772,False,False,48
96570531,fanin,25,2,0.20979533957417223,6.097968458236715,0.44855804115135367,True,False,40
20521889,bipartite,87,7,0.20919506555537176,21.95019700663803,3.0874493724994125,False,False,45
7556199,bipartite,62,5,0.20895447310595175,15.55816936615363,2.031892839960189,False,False,45
111575373,bipartite,98,8,0.20768679018392433,24.76268916845117,3.6152276387690243,False,False,45
234559571,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,True,False,11
234252371,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,11
224242777,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,5
299192802,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,30
94284374,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,43
245268715,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,True,3
91867056,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,43
179112186,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,9
272616029,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,24
331628878,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,True,23
270297912,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,True,25
72693336,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,42
355236748,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,32
191127866,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,8
121442921,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,6
284200713,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,22
42078561,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,True,38
209836829,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,20
355995314,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,True,False,32
64220417,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,35
19210463,fanin,24,2,0.2055566129482595,5.842287352617339,0.44855804115135367,False,False,46
114656654,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,38
355156241,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,32
209810063,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,20
248904283,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,18
249340957,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,18
279235112,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,True,4
121879716,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,6
279199930,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,4
94454217,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,7
8963205,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,6
272683051,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,24
16956985,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,True,4
331566089,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,True,False,23
218275113,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,47
94333210,fanin,24,2,0.2055566129482595,5.842287352617339,0.44855804115135367,False,False,43
279199948,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,4
209865519,fanin,24,2,0.2055566129482595,5.842287352617339,0.44855804115135367,False,False,20
390422850,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,17
390859178,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,17
139508761,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,28
157585120,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,True,49
272816694,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,24
122268541,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,36
236172150,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,11
272465838,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,24
120018990,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,36
234642436,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,True,False,11
230473482,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,1
248918736,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,18
336775008,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,23
248913878,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,18
336457465,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,23
218285685,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,47
218562519,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,47
87626486,fanin,24,2,0.2055566129482595,5.842287352617339,0.44855804115135367,True,False,4
312080234,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,2
40421304,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,True,10
272431603,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,24
87826910,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,True,4
363388293,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,19
43495086,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,10
363764429,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,19
43130802,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,10
118639527,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,39
62722471,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,35
12811802,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,41
196255579,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,46
22837917,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,4
312923717,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,True,False,2
310494231,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,2
355217694,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,32
355098008,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,32
15234332,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,True,False,14
209537331,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,20
12779932,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,True,False,41
156309777,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,45
209905828,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,20
209789899,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,20
179084697,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,True,False,9
372866542,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,True,False,22
28493004,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,36
230457444,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,1
225091936,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,5
336715518,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,23
12683743,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,41
63581927,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,7
52787341,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,44
179069333,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,True,False,9
12607017,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,44
106832865,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,44
87044429,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,True,4
86962609,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,4
84723614,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,26
310528907,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,True,2
158295933,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,True,49
157634689,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,49
3882798,fanin,12,1,0.2055566129482595,2.7741140851848263,-0.07922022511825813,False,False,1
246174296,fanin,12,0,0.2055566129482595,2.7741140851848263,-0.6069984913878699,False,False,3
122324097,fanin,23,2,0.20122862059478236,5.586606246997963,0.44855804115135367,False,False,27
346382339,fanin,23,2,0.20122862059478236,5.586606246997963,0.44855804115135367,False,False,12
242503846,fanin,23,2,0.20122862059478236,5.586606246997963,0.44855804115135367,False,False,15
96570110,fanin,23,2,0.20122862059478236,5.586606246997963,0.44855804115135367,True,False,40
71464875,fanin,23,2,0.20122862059478236,5.586606246997963,0.44855804115135367,False,False,42
386011230,fanin,23,2,0.20122862059478236,5.586606246997963,0.44855804115135367,True,False,31
390511770,fanin,23,2,0.20122862059478236,5.586606246997963,0.44855804115135367,True,False,17
19670253,bipartite,91,8,0.20013199869438283,22.972921429115537,3.6152276387690243,False,False,45
87948664,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,4
69399511,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,35
195441763,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,46
355369854,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,32
37669635,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,10
89491104,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,38
199949376,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,36
139276570,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,True,False,28
198805681,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,36
200528363,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,36
164729391,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,29
105853910,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,44
41796997,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,32
230453424,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,1
283195171,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,25
339093160,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,True,False,13
105594270,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,44
98605819,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,40
245792417,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,3
372979661,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,22
346418747,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,12
191160103,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,8
378440303,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,16
219541671,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,47
94284366,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,43
279199578,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,4
163683422,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,29
368808748,fanin,22,2,0.19680547341524113,5.330925141378587,0.44855804115135367,False,False,22
336425115,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,23
272438002,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,24
337089679,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,23
336712671,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,23
96558348,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,40
210570551,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,20
200976671,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,36
38881714,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,37
298985039,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,30
355236739,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,32
13735016,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,37
191216626,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,8
43473562,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,10
363668127,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,19
215232691,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,13
88117529,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,4
13364810,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,41
115106096,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,7
67632042,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,35
73404024,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,42
363288158,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,19
139208750,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,28
293925926,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,27
218402753,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,47
2235715,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,48
4692404,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,48
597793,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,48
10893590,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,35
340075634,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,13
87608765,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,13
156182177,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,True,45
339101930,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,13
200465307,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,36
87046353,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,4
209803647,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,20
64203116,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,35
210191881,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,20
4659656,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,20
238246118,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,15
108074504,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,13
15872590,fanin,22,2,0.19680547341524113,5.330925141378587,0.44855804115135367,False,False,14
92020975,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,43
34577972,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,35
191209382,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,8
226716674,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,True,False,9
86738813,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,True,False,4
112989226,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,44
107095395,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,44
94509571,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,7
94526849,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,True,False,7
94174764,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,7
13426409,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,41
272416182,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,24
391710666,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,17
363536744,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,19
250419529,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,18
12683699,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,41
218139542,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,47
190826830,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,8
98740569,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,7
391099627,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,17
16299071,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,14
234615460,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,11
381159287,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,31
200629551,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,False,False,36
29778647,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,True,False,14
157581680,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,49
120018989,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,36
382989891,fanin,11,1,0.19680547341524113,2.51843297956545,-0.07922022511825813,True,False,31
372692387,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,22
294465877,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,27
245988038,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,3
230639670,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,1
85252794,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,False,26
85015118,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,26
99100804,fanin,11,0,0.19680547341524113,2.51843297956545,-0.6069984913878699,False,True,42
363341720,fanin,21,2,0.19228060480952178,5.07524403575921,0.44855804115135367,False,False,23
15984207,fanin,42,4,0.19228060480952178,10.444547253766109,1.5041145736905772,False,False,46
94203935,fanin,21,2,0.19228060480952178,5.07524403575921,0.44855804115135367,False,False,7
190450310,fanin,21,2,0.19228060480952178,5.07524403575921,0.44855804115135367,False,False,8
390331521,fanin,21,2,0.19228060480952178,5.07524403575921,0.44855804115135367,True,False,17
209723672,fanin,21,2,0.19228060480952178,5.07524403575921,0.44855804115135367,False,False,20
12172125,bipartite,94,9,0.1917712513192498,23.739964745973666,4.1430059050386365,False,False,45
29243157,fanin,31,3,0.19074846401956058,7.632055091952972,0.9763363074209654,False,False,46
275344049,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,True,22
275344047,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,22
380202118,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,31
158292080,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,True,49
158573780,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,49
309960445,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,2
84730414,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,26
310040005,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,2
282181434,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,34
190043369,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
299113433,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,30
190832599,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
190044263,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
225268075,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,5
224195578,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,5
225883129,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,5
99923773,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,21
245929102,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,3
383023532,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,31
298703191,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,30
245228771,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,3
379930427,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,31
355170344,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,32
200984900,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,36
89039142,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,11
22837846,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,4
173664982,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,45
391132587,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,True,17
155601022,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,True,False,45
248912262,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,18
59835478,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,True,4
179111454,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,True,9
106841954,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,44
15241123,fanin,20,2,0.18764665626020036,4.819562930139835,0.44855804115135367,False,False,14
310493435,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,2
310494222,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,2
225268074,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,5
12781727,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,41
12672860,fanin,20,2,0.18764665626020036,4.819562930139835,0.44855804115135367,False,False,41
154748039,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,32
334253674,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,19
209556175,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,20
310494450,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,2
331539678,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,23
4827347,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,True,48
54959207,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,35
238200027,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,15
241521421,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,15
196089039,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,46
355206238,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,True,32
218312399,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,47
224195250,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,5
191115291,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
191120347,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
92515419,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,33
355170333,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,32
339576494,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,13
43383445,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,10
22837825,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,4
339259982,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,13
339118785,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,13
70455833,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,35
309959754,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,2
34300577,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,1
158269130,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,49
230550396,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,True,False,1
124606491,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,49
225881250,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,5
225274468,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,5
191120784,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
191118828,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
30373184,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
248902762,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,True,18
191127630,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
3346043,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,48
8570131,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,True,False,35
191639145,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,8
22837823,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,False,4
69344771,fanin,10,1,0.18764665626020036,2.262751873946074,-0.07922022511825813,False,True,35
64069335,fanin,10,0,0.18764665626020036,2.262751873946074,-0.6069984913878699,False,False,35
